海亀	うみがめ	Tortue de mer				
鶴亀	つるかめ	Grue et tortue (symboles de longévité)				
縄	なわ	Corde				
縄跳び	なわとび	Saut à la corde				
縄張り	なわばり	Barrer avec une corde; zone d'influence				
沖縄県	おきなわけん	Préfecture de Okinawa				
縄文	じょうもん	Ère Jômon; motif de paille tressée (poterie)				
自縄自縛	じじょうじばく	Être pris à son propre piège				
伺う	うかがう	Rendre visite; demander, se renseigner; entendre				
伺候	しこう	Faire une visite de courtoisie; aller présenter ses respects				
奉伺	ほうし	Service				
暑中伺い	しょちゅううかがい	(Carte de) salutation estivale				
進退伺い	しんあいうかがい	Demande (informelle) de démission				
飼う	かう	Élever, nourrir (des animaux)				
飼育	しいく	Élevage				
飼料	しりょう	Fourrage, aliments pour bétail				
飼い主	かいぬし	Propriétaire / maître (d'un animal)				
羊飼い	ひつじかい	Berger				
飼い犬	かいいぬ	Chien de compagnie				
飽きる	あきる	Se lasser, être dégouté, en avoir assez				
飽かす	あかす	Fatiguer, lasser, ennuyer				
飽食	ほうしょく	Satiété, rassasiement				
飽和	ほうわ	Saturation				
見飽きる	みあきる	Se lasser de voir				
～に飽かして	～にあかして	Sans tenir compte de ...				
大砲	たいほう	Canon				
鉄砲	てっぽう	Fusil				
砲撃	ほうげき	Tir d'artillerie, bombardement				
砲兵	ほうへい	Artilleur, artillerie				
砲火	ほうか	Feux				
十字砲火	じゅうじほうか	Feux croisés				
泡	あわ	Bulle, écume, mousse				
気泡	きほう	Bulle d'air				
水泡	すいほう	Bulle d'eau				
発泡	はっぽう	Mousser				
泡立つ	あわだつ	Mousser, bouillonner				
泡を食う	あわをくう	Perdre la tête, se démonter				
臼	うす	Mortier à piler				
臼歯	きゅうし	Molaire				
臼砲	きゅうほう	Mortier (canon)				
脱臼	だっきゅう	Se démettre, se luxer, se déboîter qqch				
石臼	いしうす	Meule / mortier en pierre				
毀損	きそん	Endommager, abîmer (réputation, honneur)				
名誉毀損(罪)	めいよきそん(ざい)	Diffamation, atteinte à la réputation				
誹毀	ひき	Calomnie, médisance, diffamation				
庶務	しょむ	Affaires générales				
庶務課	しょむか	Section des affaires générales				
庶民	しょみん	Le peuple, les masses				
庶民的	しょみんてき	Populaire				
庶子	しょし	Enfantt naturel / illégitime, bâtard				
遮る	さえぎる	Obstruer, intercepter, interrompre				
遮断	しゃだん	Interception, interruption, isolation				
遮断機	しゃだんき	Barrière de passage à niveau				
遮断器	しゃだんき	Disjoncteur, interrupteur, coupe-circuit				
暗礁	あんしょう	Écueil, récif				
岩礁	がんしょう	Écueil, récif				
環礁	かんしょう	Atoll				
珊瑚礁	さんごしょう	Récif corallien				
離礁	りしょう	Renflouage, remise à flot				
諮る	はかる	Consulter, demander l'avis				
諮問	しもん	Consultation				
諮問機関	しもんきかん	Organe consultatif				
諮問委員会	しもんいいんかい	Comité consultatif				
承諾	しょうだく	Consentement, aquiescement, approbation				
許諾	きょだく	Autorisation, permission, consentement				
受諾	じゅだく	Accepter (offre / conditions)				
内諾	ないだく	Accord officieux				
諾否	だくひ	Consentement ou refus; réponse				
匿名	とくめい	Anonymat; pseudonyme				
隠匿	いんとく	Receler, dissimuler, planquer				
隠匿者	いんとくしゃ	Receleur				
隠匿物資	いんとくぶっし	Objets recelés				
衝撃	しょうげき	Choc, impact				
衝突	しょうとつ	Collision				
正面衝突	しょうめんしょうとつ	Collision de front				
緩衝地帯	かんしょうちたい	Zone neutre / tampon				
折衝	せっしょう	Négociations, pourparlers				
衝動	しょうどう	Impulsion				
勲功	くんこう	Exploit, action d'éclat, acte méritoire				
勲章	くんしょう	Décoration, médaille, ordre				
勲一等	くんいっとう	1ère Classe de l'Ordre du Mérite				
殊勲	しゅくん	Grand mérite / exploit				
偉勲	いくん	Brillant exploit, grande réussite, haut fait				
薫る	かおる	Sentir bon, embaumer				
薫香	くんこう	Encens				
薫風	くんぷう	Légère brise d'été (venant du sud)				
薫陶	くんとう	Instruction, formation, éducation				
風薫る五月	かぜかおるごがつ	Le joli mois de mai				
芳しい	かんばしい	Odoriférant, aromatique; favorable, heureux				
(来客)芳名録	(らいきゃく)ほうめいろく	Livre d'hôtes, livre d'or				
芳香	ほうこう	Parfum, arôme				
秋芳洞	あきよしどう	Grotte d'Akiyoshi (la plus grande du Japon)				
倣う	ならう	Imiter, suivre l'exemple, se modeler sur				
模倣	もほう	Imitation				
先例に倣う	せんれいにならう	Suivre / imiter un exemple				
昇る	のぼる	Monter, s'élever; monter en grade				
上昇	じょうしょう	Monter, s'élever				
昇進	しょうしん	Promotion, avancement, montée en grade				
昇格	しょうかく	Montée dans la hiérarchie				
昇給	しょうきゅう	Augmentation de salaire				
昇級	しょうきゅう	Promotion, avancement, montée en grade				
驚く	おどろく	Être étonné / surpris / effrayé				
驚かす	おどろかす	Étonner, surprendre, faire peur				
驚嘆	きょうたん	Émerveillement, admiration				
驚異	きょうい	Merveille, prodige, miracle				
驚愕	きょうがく	Étonnement; consternation, effroi				
謄写	とうしゃ	Copier				
謄写器	とうしゃき	Imprimante de miméographie, polycopieuse				
謄写版	とうしゃばん	Miméographe				
謄本	とうほん	Copie conforme; duplicata				
騰貴	とうき	Hausse				
物価騰貴	ぶっかとうき	Hausse des prix				
暴騰	ぼうとう	Croissance soudaine, augmentation brusque				
高騰	こうとう	Augmentation soudaine (des prix)				
騰勢	とうせい	Tendance à la hausse / ascendante				
紙幣	しへい	Papier-monnaie, billet				
貨幣	かへい	Monnaie (courante)				
貨幣価値	かへいかち	Valeur monétaire				
造幣局	ぞうへいきょく	Hôtel de la Monnaie				
幣制	へいせい	Système monétaire				
弊害	へいがい	Mal, méfait, abus; mauvaise influence				
疲弊	ひへい	Affaiblissement, épuisement, apauvrissement				
旧弊	きゅうへい	Abus ancien; coutume vétuste				
弊社	へいしゃ	Notre société, nous				
却下	きゃっか	Rejet				
返却	へんきゃく	Rendre, restituer, rembourser				
退却	たいきゃく	Retraite				
売却	ばいきゃく	Vente, mise en vente				
忘却	ぼうきゃく	Oublier				
脚	あし	Jambe				
橋脚	きょうきゃく	Pile de pont				
失脚	しっきゃく	Perte (d'un poste / d'une position)				
脚注	きゃくちゅう	Note au bas d'une page				
脚本	きゃくほん	Pièce (de théâtre), scénario, livret, script				
脚色	きゃくしょく	Adaptation (pour la scène / le cinéma)				
膝	ひざ	Genou(x)				
膝掛け	ひざかけ	Plaid, couverture de voyage				
膝小僧	ひざこぞう	Rotule, genou				
膝元	ひざもと	Partie près du genou; (vivre) chez ses parents				
膝詰め談判	ひざづめだんぱん	Négociation en tête à tête / directe				
慎む	つつしむ	Être circonspect / prudent / discret; s'abstenir, se modérer				
謹慎	きんしん	Réserver, retenue; réclusion à domicile				
慎重	しんちょう	Prudent, circonspect				
慎み深い	つつしみぶかい	Modeste, discret, réservé				
鎮める	しずめる	Calmer, apaiser; réprimer				
鎮まる	しずまる	S'apaiser, se calmer				
鎮静剤	ちんせいざい	Calmant, sédatif				
鎮痛剤	ちんつうざい	Antalgique, analgésique				
鎮圧	ちんあつ	Répression, étouffement				
鎮魂曲	ちんこんきょく	Requiem				
充塡	じゅうてん	Boucher, remplir; plomber (dent)				
装塡	そうてん	Charger (fusil)				
塡補	てんぽ	Équilibrer (manque, déficit), combler, remplir				
軌道	きどう	Voie, rails; orbite				
狭軌鉄道	きょうきてつどう	Chemin de fer à voie étroite				
常軌	じょうき	Bonne voie, manière normale				
軌範	きはん	Modèle, norme, standard, critère				
軌跡	きせき	Lieu (géométrique); ornière; trace				
軟らかい	やわらかい	Mou, souple, doux, tendre				
軟らか	やわらか	Mou, souple, doux, tendre				
柔軟	じゅうなん	Flexible, élastique				
軟化	なんか	Assouplissement, adoucissement				
軟弱	なんじゃく	Faible, mou, irrésolu, trop accommodant				
軟骨	なんこつ	Cartilage				
軟着陸	なんちゃくりく	Atterrissage en douceur				
斬る	きる	Couper (à l'épée), tuer				
斬殺	ざんさつ	Tuer, assassiner (arme tranchante, épée)				
斬新	ざんしん	Tout nouveau, inédit, original				
羨む	うらやむ	Envier, jalouser				
羨ましい	うらやましい	Envier, jalouser				
羨望	せんぼう	Envie, jalousie				
窯	かま	Four				
窯業	ようぎょう	Industrie céramique, céramiques				
窯元	かまもと	Atelier de poterie, potier				
暖炉	だんろ	Cheminée, foyer				
溶鉱炉	ようこうろ	Haut fourneau				
原子炉	げんしろ	Réacteur nucléaire				
核反応路	かくはんのうろ	Réacteur nucléaire				
増殖炉	ぞうしょくろ	Surgénérateur				
炊く	たく	Cuire du riz				
炊事	すいじ	Cuisine, préparation des repas				
自炊	じすい	Faire sa cuisine soi-même				
炊飯器	すいはんき	Auto-cuiseur de riz				
雑炊	ぞうすい	Soupe de riz avec des légumes				
炊き出し	たきだし	Cuire du riz sur place pour les sinistrés				
沸く	わく	Bouillonner, bouillir				
沸かす	わかす	Faire bouillir				
沸騰	ふっとう	Ébullition, bouillonnement; effervescence				
沸騰点	ふっとうてん	Point d'ébullition				
沸点	ふってん	Point d'ébullition				
沸き立つ	わきたつ	S'agiter, être en ébullition				
湯沸し器	ゆわかしき	Chauffe-eau, chaudière, bouilloire électrique				
漬ける	つける	Tremper, immerger; conserver, mariner, saumurer				
漬かる	つかる	Être mariné / saumuré / bien assaisonné				
漬物	つけもの	Légumes conservés (sel, saumure)				
漬物石	つけものいし	Pierre (faisant poids sur les conserves)				
塩漬	しおづけ	Salaison				
汁	しる	Jus, suc; bouillon, soupe				
果汁	かじゅう	Jus de fruit				
天然果汁	てんねんかじゅう	Jus de fruit naturel				
肉汁	にくじゅう	Jus de viande, sauce				
墨汁	ぼくじゅう	Encre de Chine				
汁粉	しるこ	Soupe sucrée de haricots azuki avec gâteaux de riz gluant				
味噌汁	みそしる	Soupe de miso				
煮える	にえる	(Tr.) bouillir, cuire				
煮る	にる	(Intr.) bouillir, cuire				
煮やす	にやす	Bouillir intérieurement				
雑煮	ぞうに	Soupe de légumes et poissons avec mochi				
煮沸	しゃふつ	Ébullition				
生煮え	なまにえ	À moitié cuit, mal cuit				
業を煮やす	ごうをにやす	Bouillir de colère, se mettre en rogne				
箸	はし	Baguettes				
割り箸	わりばし	Baguettes jetables				
塗り箸	ぬりばし	Baguettes laquées				
箸置き	はしおき	Porte-baguettes, repose-baguettes				
火箸	ひばし	Pincettes, baguettes en métal pour le feu				
煎る	いる	Griller, cuire				
煎餅	せんべい	Biscuit de riz, cracker				
煎茶	せんちゃ	Thé vert				
二番煎じ	にばんせんじ	Deuxième infusion (thé); réchauffé				
煎り豆腐	いりどうふ	Plat cuit avec du tofu essoré, écrasé et assaisonné				
弔う	とむらう	Présenter ses condoléances				
弔意	ちょうい	Condoléances, deuil				
弔辞	ちょうじ	Condoléances; éloge funèbre				
弔電	ちょうでん	Télégramme de condoléances				
弔問	ちょうもん	Visite de condoléances				
慶弔	けいちょう	Félicitations et condoléances				
忌む	いむ	Détester, abhorrer; éviter, rejeter				
忌まわしい	いまわしい	Détestable, répugnant, odieux				
忌中	きちゅう	En deuil				
忌避	きひ	Récusation, insoumission, objection				
忌み言葉	いみことば	Mot tabou				
迅速	じんそく	Rapide, prompt, preste				
迅雷	じんらい	Coup de tonnerre				
奮迅	ふんじん	Avec une force irresistible, avec furie				
殉教者	じゅんきょうしゃ	Martyr				
殉難	じゅんなん	Martyre				
殉職	じゅんしょく	Mourir en faisant son devoir				
殉国	じゅんこく	Mourir pour la patrie				
殉死	じゅんし	Suivre son maître dans la mort				
拘束	こうそく	Contrainte, restriction				
拘留	こうりゅう	Détention, arrestation				
拘置	こうち	Détenir, emprisonner				
拘置所	こうちしょ	Maison de détention, prison				
拘泥	こうでい	S'attacher à, être à cheval sur				
拙い	つたない	Maladroit, malhabile, gauche				
拙劣	せつれつ	Malhabile, gauche, maladroit				
稚拙	ちせつ	Enfantin				
拙策	せっさく	Mesure / politique maladroite				
拙速	せっそく	À la hâte, vite et bâclé				
巧拙	こうせつ	Aptitude, habileté, dextérité				
屈曲	くっきょく	Fléchissement, flexion, inflection				
屈折	くっせつ	Réfraction (physique)				
屈辱	くつじょく	Affront, outrage, humiliation				
卑屈	ひくつ	Servilité, bassesse				
退屈	たいくつ	Ennui, monotonie				
掘る	ほる	Creuser				
採掘	さいくつ	Exploitation minière, extraction				
発掘	はっくつ	Exhumation, fouille, déterrement				
掘りぬく	ほりぬく	Creuser à travers, excaver, percer				
掘り返す	ほりかえす	Déterrer, retourner				
掘り出し物	ほりさしもの	Trouvaille				
堀	ほり	Fossé, douve, tranchée; canal				
堀割	ほりわり	Canal, tranchée				
堀江	ほりえ	Canal, fossé				
堀川	ほりかわ	Canal				
内堀	うちぼり	Douves intérieures (d'un château)				
外堀	そとぼり	Douves extérieures (d'un château)				
洞窟	どうくつ	Grotte, caverne				
岩窟	がんくつ	Grotte / caverne creusée dans le roc				
巣窟	そうくつ	Gîte; nid; repaire, tanière				
貧民窟	ひんみんくつ	Quartier pauvre / défavorisé, bidonville				
板塀	いたべい	Clôture de planches, palissade				
石塀	いしべい	Muret de pierres				
土塀	どべい	Mur / muret de terre / pisé				
漏る	もる	Fuir, s'échapper, couler				
漏れる	もれる	Fuir, s'échapper, couler				
漏らす	もらす	Laisser filtrer / échapper; divulguer				
漏電	ろうでん	Déperdition de courant, court-circuit				
脱漏	だつろう	Omission, lacune, oubli				
聞き漏らす	ききもらす	Laisser échapper / manquer (un mot / propos)				
遺漏なく	いろうなく	Sans omission / exception, complet				
盗賊	とうぞく	Voleur, brigand bandit				
海賊	かいぞく	Pirate				
海賊版	かいぞくばん	Édition pirate				
国賊	こくぞく	Traître à la patrie				
烏賊	いか	Sèche, calmar, encornet				
月賦	げっぷ	Mensualité				
賦税	ふぜい	Imposition, taxation				
賦課	ふか	Levée / perception (d'impôts)				
賦役	ふえき	Corvée, travail obligatoire				
天賦	てんぷ	Disposition naturelle; inné, naturel				
禍根	かこん	Racine / source du mal				
災禍	さいか	Accident, désastre				
戦禍	せんか	Ravages de la guerre, dommages de guerre				
禍福	かふく	Bonheur et malheur, vicissitudes				
舌禍	ぜっか	Propos imprudents / lourds de conséquence				
渦	うず	Tourbillon				
渦流	かりゅう	Tourbillon, remous				
渦中	かちゅう	Tourbillon, mouvement irrésistible				
戦禍	せんか	Confusion du temps de guerre				
渦巻き	うずまき	Tourbillon; spirale				
鍋	なべ	Marmite, casserole				
中華鍋	ちゅうかなべ	Wok, poêle à frire chinoise				
土鍋	どなべ	Poêlon en terre sans manche et à couvercle				
鍋物	なべもの	Potée japonaise				
鍋焼き	なべやき	(Cuit) en casserole				
鍋底景気	なべぞこけいき	Récession prolongée				
梨	なし	Poire, poirier (japonais, asiatique)				
梨花	りか	Fleurs de nashi / poirier				
洋梨	ようなし	Poire occidentale				
山梨県	やまなしけん	Préfecture de Yamanashi				
下痢	げり	Diarrhée				
赤痢	せきり	Dysenterie				
疫痢	えきり	Dysenterie infantile				
痩せる	やせる	Maigrir, mincir, perdre du poids				
痩せこける	やせこける	Maigrir à l'extrême, s'émacier, fondre				
痩躯	そうく	Personne maigre, mince				
夏痩せ	なつやせ	Perte de poids en été (à cause de la chaleur)				
痩せ我慢	やせがまん	Endurer par fierté, faire le brave				
痩身	そうしん	Corps maigre, mince, efflanqué				
疾患	しっかん	Maladie, affection				
悪疾	あくしつ	Maladie maligne				
廃疾	はいしつ	Maladie incurable, infirmité				
疾走	しっそう	Course / fuite à toute vitesse				
疾風	しっぷう	Vent violent; ouragan				
嫉視	しっし	Regard envieux / jaloux, jalousie, envie				
妬む	ねたむ	Être jaloux, envier				
嫉妬	しっと	Jalousie, envie				
白痴	はくち	Idiotie, idiot				
痴漢	ちかん	Chikan, tripoteur de femmes (train), pervers				
痴情	ちじょう	Amour fou, passion aveugle				
音痴	おんち	Oreille non musicale				
愚痴	ぐち	Se plaindre, grommeler, bougonner, râler				
潰瘍	かいよう	Ulcère				
胃潰瘍	いかいよう	Ulcère gastrique / de l'estomac				
怖い	こわい	Effrayant, terrible, affreux; avoir peur				
恐怖	きょうふ	Terreur, épouvante, peur				
恐怖政治	きょうふせいじ	Régime de terreur				
恐怖症	きょうふしょう	Phobie				
高所恐怖症	こうしょきょうふしょう	Acrophobie, vertige des hauteurs				
畏れる	おそれる	Craindre, appréhender, redouter, ressentir du respect				
畏敬	いけい	Déférence, révérence				
畏縮	いしゅく	Trembler, frissonner de peur, se faire tout petit, s'aplatir				
畏怖	いふ	Crainte, peur, terreur				
畏れ多い	おそれおおい	Crainte respectueuse; gracieux, vénérable				
遺憾	いかん	Regret, dommage				
冶金	やきん	Métallurgie				
冶金学	やきんがく	Métallurgie				
陶冶	とうや	Former, cultiver, affiner (caractère)				
戦慄	せんりつ	Frisson / frémissement / tremblement d'horreur				
慄然	りつぜん	Frissonner de frayeur / de terreur / d'horreur				
危惧	きぐ	Crainte, peur, appréhension				
精錬所	せいれんしょ	Affinerie				
錬金術	れんきんじゅつ	Alchimie				
錬成	れんせい	Entraîner, former				
修錬	しゅうれん	Entraîner, exercer				
鍛える	きたえる	Forger; exercer, entraîner; s'endurcir				
鍛工	たんこう	Forgeron				
鍛錬	たんれん	Forgeage, trempe; exercice, discipline				
鍛え上げる	きたえあげる	Bien forger, bien entraîner, bien endurcir				
錠前	じょうまえ	Serrure				
組み合わせ錠	くみあわせじょう	Serrure à combinaison				
手錠	てじょう	Menottes				
錠剤	じょうざい	Cachet, pastille, pillule				
一錠	いちじょう	1 cachet / pillule				
鎖	くさり	Chaîne				
封鎖	ふうさ	Blocus				
閉鎖	へいさ	Fermeture, clôture, lock-out				
鎖国	さこく	Fermeture d'un pays aux étrangers				
連鎖反応	れんさはんのう	Réaction en chaîne				
金鎖	きんぐさり	Chaîne d'or				
火鉢	ひばち	Hibachi, brasero au charbon de bois				
植木鉢	うえきばち	Pot de fleurs				
衣鉢	いはつ	Froc de moine (bouddh.) et coupe; mystère; savoir caché				
すり鉢	すりばち	Mortier de cuisine (en terre cuite)				
鉢巻き	はちまき	Serre-tête, bandeau				
鐘	かね	Cloche				
晩鐘	ばんしょう	Angélus, cloche du soir				
警鐘	けいしょう	Tocsin, cloche d'alarme				
半鐘	はんしょう	Cloche d'alarme d'incendie				
鍾乳洞	しょうにゅうどう	Grotte à stalactites				
鈴	すず	Clochette, grelot, sonnette				
電鈴	でんれい	Sonnette / sonnerie électrique				
呼び鈴	よびりん	Clochette, sonnette, timbre (d'appel)				
風鈴	ふうりん	Clochette éolienne				
鈴虫	すずむし	Grillon dont le chant évoque un grelot				
鈴木	すずき	Suzuki (nom de famille)				
零	れい	Zéro				
零点	れいてん	Zéro (note)				
零時	れいじ	12 heures (midi / minuit)				
零度	れいど	Zéro (degré); point de congélation				
零下	れいか	En-dessous de zéro				
零細	れいさい	Petit, insignifiant				
雰囲気	ふんいき	Ambiance, atmosphère				
棺桶	かんおけ	Cercueil, bière				
石棺	せっかん	Sarcophage, cercueil en pierre				
納棺	のうかん	Mise en bière				
出棺	しゅっかん	Levée du corps				
埋める	うめる	Enterrer, enfouir; combler				
埋まる	うまる	Être enterré / enseveli / enfoui; se remplir				
埋もれる	うもれる	Être enseveli / enfoui; être méconnu / tombé dans l'oubli				
埋葬	まいそう	Enterrement, inhumation, ensevelissement				
埋没	まいぼつ	Ensevelissement; tomber dans l'oubli				
埋蔵	まいぞう	Réserves souterraines				
顕彰	けんしょう	Révéler, manifester				
表彰	ひょうしょう	Faire l'éloge de / récompenser (en public)				
表彰状	ひょうしょうじょう	Diplôme / certificat d'honneur				
培う	つちかう	Cultiver				
栽培	さいばい	Culture (agriculture)				
培養	ばいよう	Culture				
培養液	ばいようえき	Bouillon de culture				
純粋培養	じゅんすいばいよう	Souche pure (microbiologie)				
賠償	ばいしょう	Dédommagement, indemnisation, réparation				
損害賠償	そんがいばいしょう	Dédommagement, dommages et intérêts				
賠償金	ばいしょうきん	Indemnités, dommages / réparations (de guerre)				
解剖	かいぼう	Dissection, autopsie				
解剖学	かいぼうがく	Anatomie				
生体解剖	せいたいかいぼう	Vivisection				
賜る	たまわる	Offrir, accorder, gratifier, octroyer				
下賜	かし	Don, gratification (impériale / seigneuriale)				
恩賜	おんし	Cadeau impérial				
賜暇	しか	Congé, permission				
賭ける	かける	Parier, jouer (pour de l'argent); risquer, hasarder				
賭博	とばく	Jeu de hasard et d'argent				
賭け事	かけごと	Pari, jeu				
賭け金	かけきん	Enjeu, mise				
据える	すえる	Poser, établir, placer				
据わる	すわる	S'asseoir, être placé				
据え付ける	すえつける	Mettre en place, installer, fixer				
据え置く	すえおく	Laisser tel quel / inchangé				
腹を据える	はらをすえる	Se décider				
開拓	かいたく	Défrichement, exploitation, mise en valeur				
開拓者	かいたくしゃ	Pionnier, défricheur, colon				
干拓	かんたく	Poldérisation				
拓本	たくほん	Estampage (d'une inscription)				
囲碁	いご	(Jeu de) go				
碁石	ごいし	Pierres du jeu de go				
碁会所	ごかいしょ、ごかいじょ	Club de go				
碁盤	ごばん	Goban, tablier / plateau de go				
碁盤の目	ごばんのめ	Intersection des lignes du goban				
将棋	しょうぎ	Shôgi, jeu d'échecs japonais				
将棋盤	しょうぎばん	Tablier de shôgi				
棋譜	きふ	Résultat d'une partie de go / shôgi				
棋士	きし	Joueur (professionnel) de go / shôgi				
将棋倒し	しょうぎだおし	Tomber comme des dominos / quilles				
お嬢さん	おじょうさん	(Votre) fille; jeune demoiselle				
(御)令嬢	(ご)れいじょう	(Votre) fille; jeune demoiselle				
愛嬢	あいじょう	Fille bien-aimée / chérie				
醸す	かもす	Faire fermenter; provoquer, causer, créer				
醸造所	じょうぞうしょ	Brasserie				
醸成	じょうせい	Fermenter; provoquer, causer, créer				
塑像	そぞう	Statue modelée (en terre ou en plastique)				
可塑性	かそせい	Plasticité				
彫塑	ちょうそ	Modelage, sculpture, arts plastiques				
遡る	さかのぼる	Remonter le fleuve; remonter le temps				
遡行	そこう	Remonter le fleuve				
遡及的	そきゅうてき	Rétroactif				
演壇	えんだん	Tribune, chaire, estrade				
祭壇	さいだん	Autel				
文壇	ぶんだん	Monde littéraire				
花壇	かだん	Parterre de fleurs, plate-bande				
土壇場	どたんば	Dernier moment, moment critique; échafaud				
監視塔	かんしとう	Tour de guet / d'observation, mirador				
管制塔	かんせいとう	Tour de contrôle				
広告塔	こうこくとう	Colonne Morris, panneau publicitaire				
象牙の塔	ぞうげのとう	Tour d'ivoire				
五重の塔	ごじゅうのとう	Pagode à 5 étages				
鐘楼	しょうろう	Campanile, clocher, beffroi				
楼閣	ろうかく	Bâtiment à plusieurs étages, château				
楼門	ろうもん	Porte à deux étages				
摩天楼	まてんろう	Gratte-ciel				
消火栓	しょうかせん	Bouche d'incendie				
給水栓	きゅうすいせん	Prise d'eau, bouche d'incendie				
水道栓	すいどうせん	Robinet d'eau				
塞栓	そくせん	Embolie				
栓抜き	せんぬき	Ouvre-bouteille				
詮索	せんさく	Examen minutieux / fouillé, enquête, recherche				
詮議	せんぎ	Discussion, délibération; interrogatoire, enquête				
所詮	しょせん	Après tout, enfin, finalement				
附属	ふぞく	Annexe, accessoire				
寄附	きふ	Donation, contribution, don				
附近	ふきん	Voisinage, environs				
附録	ふろく	Supplément, appendice				
附随	ふずい	Accessoire, annexe, accompagnant				
陵	みささぎ	Tombe impériale, mausolée				
丘陵	きゅうりょう	Colline, hauteur, coteau, butte				
丘陵地帯	きゅうりょうちたい	Région de collines				
御陵	ごりょう	Tombe de l'empereur / l'impératrice				
俊才	しゅんさい	Génie, très grand talent				
俊傑	しゅんけつ	Personne exceptionnelle / hors pair				
俊敏	しゅんびん	Esprit vif / incisif, plein de répartie				
唆す	そそのかす	Tenter, persuader; inciter, pousser				
示唆	しさ	Suggestion				
教唆	きょうさ	Incitation, instigation				
頻度	ひんど	Fréquence				
頻発	ひんぱつ	(Se produire) fréquemment, fréquence				
頻繁	ひんぱん	Fréquent, sans cesse / interruption				
頻々と	ひんぴんと	Fréquemment, sans cesse, continuellement				
頬	ほお、ほほ	Joue	頰			
頬骨	ほおぼね	Pommette				
頬張る	ほおばる	Avoir la bouche pleine, s'empiffrer				
頬笑み	ほほえみ	Sourire				
頑固	がんこ	Entêté, obstiné, opiniâtre, tenace				
頑迷	がんめい	Obstiné, entêté				
頑強	がんきょう	Têtu, tenace, opiniâtre, inflexible				
頑健	がんけん	Vigoureux, fort, solide, en pleine santé				
頑張る	がんばる	Tenir bon, persister, faire de son mieux				
顎	あご	Mâchoire, menton				
顎骨	かっこつ	Os maxillaire				
上顎	うわあご	Mâchoire supérieure				
下顎	したあご	Mâchoire inférieure				
顎鬚	あごひげ	Barbiche, bouc	？			
玩具	おもちゃ、がんぐ	Jouet				
玩具屋	おもちゃや	Magasin de jouets				
愛玩	あいがん	Câliner, aimer, chérir (petits animaux)				
弄ぶ	もてあそぶ	Jouer (avec), se jouer (de qqn)				
愚弄	ぐろう	Dérision, moquerie, raillerie				
翻弄	ほんろう	Se jouer de qqn, mener à sa guise, traiter à la légère				
煩う	わずらう	Être affligé / désolé, s'inquiéter de				
煩わす	わずらわす	Importuner, déranger, ennuyer				
煩雑	はんざつ	Compliqué				
煩忙	はんぼう	Occupations multiples / pressantes				
煩悩	ぼんのう	Désirs coupables, convoitise; concupiscence				
煩わしい	わずらわしい	Compliqué, ennuyeux, énervant				
頒布	はんぷ	Distribuer, répartir				
多寡	たか	Quantité; nombre; montant				
寡婦	かふ	Veuve				
寡聞	かぶん	Information restreinte, mal informé				
寡黙	かもく	Taciturne, silencieux				
寡占	かせん	Oligole				
賓客	ひんかく、ひんきゃく	Invité, hôte				
貴賓	きひん	Hôte de marque				
主賓	しゅひん	Invité d'honneur				
来賓	らいひん	Invité, hôte, visiteur				
迎賓館	げいひんかん	Hall de réception; maison d'hôtes				
高尚	こうしょう	Noble, raffiné, élevé	なお			
尚武	しょうぶ	Martial, militaire				
尚早	しょうそう	Prématuré, trop tôt				
時機尚早	じきしょうそう	Trop tôt, prématuré				
和尚	おしょう	Prêtre bouddhiste				
宵	よい	Soir, soirée				
春宵	しゅんしょう	Soir de printemps				
徹宵	てっしょう	Toute la nuit				
宵の口	よいのくち	Tombée de la nuit				
宵っ張り	よいっぱり	Se coucher tard, oiseau de nuit				
宵越し	よいごし	Ne rien rester de la veille				
硝酸	しょうさん	Acide nitrique				
硝石	しょうせき	Salpêtre				
硝煙	しょうえん	Fumée de poudre à canon				
硫酸	りゅうさん	Acide sulfurique				
硫黄	いおう	Soufre	ateji			
硫黄島	いおうとう、いおうじま	Iwo Jima (île de l'archipel d'Ogasawara)				
硫黄泉	いおうせん	Source thermale sulfureuse				
硫化水素	りゅうかすいそ	Sulfure d'hydrogène				
脂肪	しぼう	Graisse, suif, lard, gras				
皮下脂肪	ひかしぼう	Graisse sous-cutanée				
脂肪ぶとり	しぼうぶとり	Gras, obèse				
脂肪層	しぼうそう	Couche de gras				
植物性脂肪	しょくぶつせいしぼう	Graisse végétale				
坊主	ぼうず	Prêtre bouddhiste, bonze				
三日坊主	みっかぼうず	Personne n'ayant aucune persévérance				
朝寝坊	あさねぼう	Lève-tard, qui fait la grasse matinée				
赤ん坊	あかんぼう	Bébé				
坊ちゃん	ぼっちゃん	(Votre) fils; jeune homme gâté, ignorant du monde				
紡ぐ	つむぐ	Filer, transformer en fil				
紡績	ぼうせき	Filage, filature				
紡績工場	ぼうせきこうじょう	Usine de filature				
紡織	ぼうしょく	Filage et tissage				
混紡	こんぼう	Filage composite				
緻密	ちみつ	Minutieux, précis, soigné, fin				
精緻	せいち	Détaillé, précis, minutieux, exact				
羅列	られつ	Énumération				
羅針	らしん	Aiguille aimantée				
羅針盤	らしんばん	Boussole				
網羅	もうら	Exhaustif, complet, global				
一張羅	いっちょうら	Son seul / meilleur habit				
綻びる	ほころびる	Se découdre, se déchirer; commencer à s'ouvrir				
